interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss,ghg
2025-10-19 18:00:00-07:00,2025-10-20 01:00:00+00:00,2025-10-19 18:05:00-07:00,2025-10-20 01:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,44.57569,39.94622,0.0085,4.62097,0.0
2025-10-19 18:00:00-07:00,2025-10-20 01:00:00+00:00,2025-10-19 18:05:00-07:00,2025-10-20 01:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,44.08922,39.94622,0.00857,4.13443,0.0
2025-10-19 18:05:00-07:00,2025-10-20 01:05:00+00:00,2025-10-19 18:10:00-07:00,2025-10-20 01:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,42.77799,39.07724,0.57457,3.12618,0.0
2025-10-19 18:05:00-07:00,2025-10-20 01:05:00+00:00,2025-10-19 18:10:00-07:00,2025-10-20 01:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,44.18065,39.07724,0.58297,4.52045,0.0
2025-10-19 18:05:00-07:00,2025-10-20 01:05:00+00:00,2025-10-19 18:10:00-07:00,2025-10-20 01:10:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,43.70974,39.07724,0.58801,4.04449,0.0
2025-10-19 18:10:00-07:00,2025-10-20 01:10:00+00:00,2025-10-19 18:15:00-07:00,2025-10-20 01:15:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,43.88784,39.38674,1.35017,3.15094,0.0
2025-10-19 18:10:00-07:00,2025-10-20 01:10:00+00:00,2025-10-19 18:15:00-07:00,2025-10-20 01:15:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,45.31289,39.38674,1.36991,4.55625,0.0
2025-10-19 18:10:00-07:00,2025-10-20 01:10:00+00:00,2025-10-19 18:15:00-07:00,2025-10-20 01:15:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,44.84502,39.38674,1.38175,4.07653,0.0
2025-10-19 18:15:00-07:00,2025-10-20 01:15:00+00:00,2025-10-19 18:20:00-07:00,2025-10-20 01:20:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,45.23058,40.08144,1.99473,3.15441,0.0
2025-10-19 18:15:00-07:00,2025-10-20 01:15:00+00:00,2025-10-19 18:20:00-07:00,2025-10-20 01:20:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,46.65174,40.08144,2.02983,4.54047,0.0
2025-10-19 18:15:00-07:00,2025-10-20 01:15:00+00:00,2025-10-19 18:20:00-07:00,2025-10-20 01:20:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,46.24334,40.08144,2.04153,4.12037,0.0
2025-10-19 18:20:00-07:00,2025-10-20 01:20:00+00:00,2025-10-19 18:25:00-07:00,2025-10-20 01:25:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,44.36848,39.44822,1.81568,3.10457,0.0
2025-10-19 18:20:00-07:00,2025-10-20 01:20:00+00:00,2025-10-19 18:25:00-07:00,2025-10-20 01:25:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,45.76543,39.44822,1.84847,4.46874,0.0
2025-10-19 18:20:00-07:00,2025-10-20 01:20:00+00:00,2025-10-19 18:25:00-07:00,2025-10-20 01:25:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,45.36155,39.44822,1.85805,4.05528,0.0
2025-10-19 18:25:00-07:00,2025-10-20 01:25:00+00:00,2025-10-19 18:30:00-07:00,2025-10-20 01:30:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,46.26026,40.24458,2.84844,3.16725,0.0
2025-10-19 18:25:00-07:00,2025-10-20 01:25:00+00:00,2025-10-19 18:30:00-07:00,2025-10-20 01:30:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,47.70451,40.24458,2.90097,4.55895,0.0
2025-10-19 18:25:00-07:00,2025-10-20 01:25:00+00:00,2025-10-19 18:30:00-07:00,2025-10-20 01:30:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,47.29634,40.24458,2.91461,4.13714,0.0
2025-10-19 18:30:00-07:00,2025-10-20 01:30:00+00:00,2025-10-19 18:35:00-07:00,2025-10-20 01:35:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,44.61622,39.17745,2.23797,3.2008,0.0
2025-10-19 18:30:00-07:00,2025-10-20 01:30:00+00:00,2025-10-19 18:35:00-07:00,2025-10-20 01:35:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,45.71187,39.17745,2.26869,4.26573,0.0
2025-10-19 18:30:00-07:00,2025-10-20 01:30:00+00:00,2025-10-19 18:35:00-07:00,2025-10-20 01:35:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,45.53731,39.17745,2.28932,4.07054,0.0
2025-10-19 18:35:00-07:00,2025-10-20 01:35:00+00:00,2025-10-19 18:40:00-07:00,2025-10-20 01:40:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,42.81278,36.70303,3.11111,2.99864,0.0
2025-10-19 18:35:00-07:00,2025-10-20 01:35:00+00:00,2025-10-19 18:40:00-07:00,2025-10-20 01:40:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,43.84417,36.70303,3.14484,3.99631,0.0
2025-10-19 18:35:00-07:00,2025-10-20 01:35:00+00:00,2025-10-19 18:40:00-07:00,2025-10-20 01:40:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,43.69777,36.70303,3.18129,3.81344,0.0
2025-10-19 18:40:00-07:00,2025-10-20 01:40:00+00:00,2025-10-19 18:45:00-07:00,2025-10-20 01:45:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,40.54926,35.46753,2.18403,2.8977,0.0
2025-10-19 18:40:00-07:00,2025-10-20 01:40:00+00:00,2025-10-19 18:45:00-07:00,2025-10-20 01:45:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,41.53294,35.46753,2.20363,3.86178,0.0
2025-10-19 18:40:00-07:00,2025-10-20 01:40:00+00:00,2025-10-19 18:45:00-07:00,2025-10-20 01:45:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,41.38537,35.46753,2.23276,3.68508,0.0
2025-10-19 18:45:00-07:00,2025-10-20 01:45:00+00:00,2025-10-19 18:50:00-07:00,2025-10-20 01:50:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,40.0703,35.02728,2.12174,2.92128,0.0
2025-10-19 18:45:00-07:00,2025-10-20 01:45:00+00:00,2025-10-19 18:50:00-07:00,2025-10-20 01:50:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,41.14059,35.02728,2.16996,3.94335,0.0
2025-10-19 18:45:00-07:00,2025-10-20 01:45:00+00:00,2025-10-19 18:50:00-07:00,2025-10-20 01:50:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,40.99689,35.02728,2.21818,3.75142,0.0
2025-10-19 18:50:00-07:00,2025-10-20 01:50:00+00:00,2025-10-19 18:55:00-07:00,2025-10-20 01:55:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,38.22005,34.11565,1.25916,2.84525,0.0
2025-10-19 18:50:00-07:00,2025-10-20 01:50:00+00:00,2025-10-19 18:55:00-07:00,2025-10-20 01:55:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.24414,34.11565,1.28777,3.84072,0.0
2025-10-19 18:50:00-07:00,2025-10-20 01:50:00+00:00,2025-10-19 18:55:00-07:00,2025-10-20 01:55:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.08583,34.11565,1.31639,3.65379,0.0
2025-10-19 18:55:00-07:00,2025-10-20 01:55:00+00:00,2025-10-19 19:00:00-07:00,2025-10-20 02:00:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,37.97985,33.40815,1.78547,2.78624,0.0
2025-10-19 18:55:00-07:00,2025-10-20 01:55:00+00:00,2025-10-19 19:00:00-07:00,2025-10-20 02:00:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,38.99526,33.40815,1.82604,3.76107,0.0
2025-10-19 18:55:00-07:00,2025-10-20 01:55:00+00:00,2025-10-19 19:00:00-07:00,2025-10-20 02:00:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,38.85278,33.40815,1.86662,3.57801,0.0
2025-10-19 19:00:00-07:00,2025-10-20 02:00:00+00:00,2025-10-19 19:05:00-07:00,2025-10-20 02:05:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,44.81015,42.0134,0.06588,2.73087,0.0
2025-10-19 19:00:00-07:00,2025-10-20 02:00:00+00:00,2025-10-19 19:05:00-07:00,2025-10-20 02:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,46.04879,42.0134,0.06738,3.968,0.0
2025-10-19 19:00:00-07:00,2025-10-20 02:00:00+00:00,2025-10-19 19:05:00-07:00,2025-10-20 02:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,45.79206,42.0134,0.06888,3.70978,0.0
2025-10-19 19:05:00-07:00,2025-10-20 02:05:00+00:00,2025-10-19 19:10:00-07:00,2025-10-20 02:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,44.18038,41.29696,0.19913,2.6843,0.0
2025-10-19 19:05:00-07:00,2025-10-20 02:05:00+00:00,2025-10-19 19:10:00-07:00,2025-10-20 02:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,45.40095,41.29696,0.20365,3.90034,0.0
2025-10-19 19:05:00-07:00,2025-10-20 02:05:00+00:00,2025-10-19 19:10:00-07:00,2025-10-20 02:10:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,45.15166,41.29696,0.20818,3.64652,0.0
2025-10-19 19:10:00-07:00,2025-10-20 02:10:00+00:00,2025-10-19 19:15:00-07:00,2025-10-20 02:15:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,43.37694,40.72952,0.0,2.64742,0.0
2025-10-19 19:10:00-07:00,2025-10-20 02:10:00+00:00,2025-10-19 19:15:00-07:00,2025-10-20 02:15:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,44.57627,40.72952,0.0,3.84675,0.0
2025-10-19 19:10:00-07:00,2025-10-20 02:10:00+00:00,2025-10-19 19:15:00-07:00,2025-10-20 02:15:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,44.32594,40.72952,0.0,3.59642,0.0
2025-10-19 19:15:00-07:00,2025-10-20 02:15:00+00:00,2025-10-19 19:20:00-07:00,2025-10-20 02:20:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,42.40031,39.88741,0.0,2.51291,0.0
2025-10-19 19:15:00-07:00,2025-10-20 02:15:00+00:00,2025-10-19 19:20:00-07:00,2025-10-20 02:20:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,43.56437,39.88741,0.0,3.67696,0.0
2025-10-19 19:15:00-07:00,2025-10-20 02:15:00+00:00,2025-10-19 19:20:00-07:00,2025-10-20 02:20:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,43.31772,39.88741,0.0,3.43032,0.0
2025-10-19 19:20:00-07:00,2025-10-20 02:20:00+00:00,2025-10-19 19:25:00-07:00,2025-10-20 02:25:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,40.93135,38.5055,0.0,2.42585,0.0
2025-10-19 19:20:00-07:00,2025-10-20 02:20:00+00:00,2025-10-19 19:25:00-07:00,2025-10-20 02:25:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,42.05508,38.5055,0.0,3.54958,0.0
2025-10-19 19:20:00-07:00,2025-10-20 02:20:00+00:00,2025-10-19 19:25:00-07:00,2025-10-20 02:25:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,41.81697,38.5055,0.0,3.31147,0.0
2025-10-19 19:25:00-07:00,2025-10-20 02:25:00+00:00,2025-10-19 19:30:00-07:00,2025-10-20 02:30:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,40.27823,37.89109,0.0,2.38714,0.0
2025-10-19 19:25:00-07:00,2025-10-20 02:25:00+00:00,2025-10-19 19:30:00-07:00,2025-10-20 02:30:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,41.38403,37.89109,0.0,3.49294,0.0
2025-10-19 19:25:00-07:00,2025-10-20 02:25:00+00:00,2025-10-19 19:30:00-07:00,2025-10-20 02:30:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,41.14972,37.89109,0.0,3.25863,0.0
2025-10-19 19:30:00-07:00,2025-10-20 02:30:00+00:00,2025-10-19 19:35:00-07:00,2025-10-20 02:35:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,38.88048,36.01471,0.4816,2.38417,0.0
2025-10-19 19:30:00-07:00,2025-10-20 02:30:00+00:00,2025-10-19 19:35:00-07:00,2025-10-20 02:35:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.93527,36.01471,0.49254,3.42801,0.0
2025-10-19 19:30:00-07:00,2025-10-20 02:30:00+00:00,2025-10-19 19:35:00-07:00,2025-10-20 02:35:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.69456,36.01471,0.49254,3.1873,0.0
2025-10-19 19:35:00-07:00,2025-10-20 02:35:00+00:00,2025-10-19 19:40:00-07:00,2025-10-20 02:40:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,38.88048,36.01471,0.4816,2.38417,0.0
2025-10-19 19:35:00-07:00,2025-10-20 02:35:00+00:00,2025-10-19 19:40:00-07:00,2025-10-20 02:40:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.93527,36.01471,0.49254,3.42801,0.0
2025-10-19 19:35:00-07:00,2025-10-20 02:35:00+00:00,2025-10-19 19:40:00-07:00,2025-10-20 02:40:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.69456,36.01471,0.49254,3.1873,0.0
2025-10-19 19:40:00-07:00,2025-10-20 02:40:00+00:00,2025-10-19 19:45:00-07:00,2025-10-20 02:45:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,38.39741,35.65552,0.38149,2.3604,0.0
2025-10-19 19:40:00-07:00,2025-10-20 02:40:00+00:00,2025-10-19 19:45:00-07:00,2025-10-20 02:45:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.43951,35.65552,0.39016,3.39382,0.0
2025-10-19 19:40:00-07:00,2025-10-20 02:40:00+00:00,2025-10-19 19:45:00-07:00,2025-10-20 02:45:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.2012,35.65552,0.39016,3.15551,0.0
2025-10-19 19:45:00-07:00,2025-10-20 02:45:00+00:00,2025-10-19 19:50:00-07:00,2025-10-20 02:50:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,37.92243,35.4729,0.32825,2.12128,0.0
2025-10-19 19:45:00-07:00,2025-10-20 02:45:00+00:00,2025-10-19 19:50:00-07:00,2025-10-20 02:50:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.13635,35.4729,0.33571,3.32774,0.0
2025-10-19 19:45:00-07:00,2025-10-20 02:45:00+00:00,2025-10-19 19:50:00-07:00,2025-10-20 02:50:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,38.70002,35.4729,0.34317,2.88395,0.0
2025-10-19 19:50:00-07:00,2025-10-20 02:50:00+00:00,2025-10-19 19:55:00-07:00,2025-10-20 02:55:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,38.2743,35.68813,0.45202,2.13415,0.0
2025-10-19 19:50:00-07:00,2025-10-20 02:50:00+00:00,2025-10-19 19:55:00-07:00,2025-10-20 02:55:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.49835,35.68813,0.4623,3.34793,0.0
2025-10-19 19:50:00-07:00,2025-10-20 02:50:00+00:00,2025-10-19 19:55:00-07:00,2025-10-20 02:55:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.06214,35.68813,0.47257,2.90144,0.0
2025-10-19 19:55:00-07:00,2025-10-20 02:55:00+00:00,2025-10-19 20:00:00-07:00,2025-10-20 03:00:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,38.34894,35.74382,0.46764,2.13748,0.0
2025-10-19 19:55:00-07:00,2025-10-20 02:55:00+00:00,2025-10-19 20:00:00-07:00,2025-10-20 03:00:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.57524,35.74382,0.47827,3.35315,0.0
2025-10-19 19:55:00-07:00,2025-10-20 02:55:00+00:00,2025-10-19 20:00:00-07:00,2025-10-20 03:00:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.13869,35.74382,0.4889,2.90597,0.0
2025-10-19 20:00:00-07:00,2025-10-20 03:00:00+00:00,2025-10-19 20:05:00-07:00,2025-10-20 03:05:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,43.36121,41.29245,0.0,2.06875,0.0
2025-10-19 20:00:00-07:00,2025-10-20 03:00:00+00:00,2025-10-19 20:05:00-07:00,2025-10-20 03:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,44.72028,41.29245,0.0,3.42783,0.0
2025-10-19 20:00:00-07:00,2025-10-20 03:00:00+00:00,2025-10-19 20:05:00-07:00,2025-10-20 03:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,44.22009,41.29245,0.0,2.92763,0.0
2025-10-19 20:05:00-07:00,2025-10-20 03:05:00+00:00,2025-10-19 20:10:00-07:00,2025-10-20 03:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,42.86122,40.81633,0.0,2.0449,0.0
2025-10-19 20:05:00-07:00,2025-10-20 03:05:00+00:00,2025-10-19 20:10:00-07:00,2025-10-20 03:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,44.20463,40.81633,0.0,3.38831,0.0
2025-10-19 20:05:00-07:00,2025-10-20 03:05:00+00:00,2025-10-19 20:10:00-07:00,2025-10-20 03:10:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,43.7102,40.81633,0.0,2.89388,0.0
2025-10-19 20:10:00-07:00,2025-10-20 03:10:00+00:00,2025-10-19 20:15:00-07:00,2025-10-20 03:15:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,42.55723,40.52684,0.0,2.03039,0.0
2025-10-19 20:10:00-07:00,2025-10-20 03:10:00+00:00,2025-10-19 20:15:00-07:00,2025-10-20 03:15:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,43.89111,40.52684,0.0,3.36427,0.0
2025-10-19 20:10:00-07:00,2025-10-20 03:10:00+00:00,2025-10-19 20:15:00-07:00,2025-10-20 03:15:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,43.40019,40.52684,0.0,2.87335,0.0
2025-10-19 20:15:00-07:00,2025-10-20 03:15:00+00:00,2025-10-19 20:20:00-07:00,2025-10-20 03:20:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,42.16132,39.53689,0.64759,1.97684,0.0
2025-10-19 20:15:00-07:00,2025-10-20 03:15:00+00:00,2025-10-19 20:20:00-07:00,2025-10-20 03:20:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,43.45219,39.53689,0.6623,3.253,0.0
2025-10-19 20:15:00-07:00,2025-10-20 03:15:00+00:00,2025-10-19 20:20:00-07:00,2025-10-20 03:20:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,42.97073,39.53689,0.6623,2.77154,0.0
2025-10-19 20:20:00-07:00,2025-10-20 03:20:00+00:00,2025-10-19 20:25:00-07:00,2025-10-20 03:25:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,40.8399,38.10012,0.83477,1.90501,0.0
2025-10-19 20:20:00-07:00,2025-10-20 03:20:00+00:00,2025-10-19 20:25:00-07:00,2025-10-20 03:25:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,42.08864,38.10012,0.85375,3.13478,0.0
2025-10-19 20:20:00-07:00,2025-10-20 03:20:00+00:00,2025-10-19 20:25:00-07:00,2025-10-20 03:25:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,41.62468,38.10012,0.85375,2.67082,0.0
2025-10-19 20:25:00-07:00,2025-10-20 03:25:00+00:00,2025-10-19 20:30:00-07:00,2025-10-20 03:30:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,38.9934,36.49739,0.67113,1.82487,0.0
2025-10-19 20:25:00-07:00,2025-10-20 03:25:00+00:00,2025-10-19 20:30:00-07:00,2025-10-20 03:30:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,40.18669,36.49739,0.68639,3.00291,0.0
2025-10-19 20:25:00-07:00,2025-10-20 03:25:00+00:00,2025-10-19 20:30:00-07:00,2025-10-20 03:30:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.74225,36.49739,0.68639,2.55847,0.0
2025-10-19 20:30:00-07:00,2025-10-20 03:30:00+00:00,2025-10-19 20:35:00-07:00,2025-10-20 03:35:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,39.09276,36.25609,0.8172,2.01946,0.0
2025-10-19 20:30:00-07:00,2025-10-20 03:30:00+00:00,2025-10-19 20:35:00-07:00,2025-10-20 03:35:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,40.21536,36.25609,0.83577,3.1235,0.0
2025-10-19 20:30:00-07:00,2025-10-20 03:30:00+00:00,2025-10-19 20:35:00-07:00,2025-10-20 03:35:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.76756,36.25609,0.83577,2.6757,0.0
2025-10-19 20:35:00-07:00,2025-10-20 03:35:00+00:00,2025-10-19 20:40:00-07:00,2025-10-20 03:40:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,39.09269,36.25445,0.81886,2.01937,0.0
2025-10-19 20:35:00-07:00,2025-10-20 03:35:00+00:00,2025-10-19 20:40:00-07:00,2025-10-20 03:40:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,40.21528,36.25445,0.83747,3.12335,0.0
2025-10-19 20:35:00-07:00,2025-10-20 03:35:00+00:00,2025-10-19 20:40:00-07:00,2025-10-20 03:40:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.7675,36.25445,0.83747,2.67558,0.0
2025-10-19 20:40:00-07:00,2025-10-20 03:40:00+00:00,2025-10-19 20:45:00-07:00,2025-10-20 03:45:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,39.1518,36.44235,0.67961,2.02984,0.0
2025-10-19 20:40:00-07:00,2025-10-20 03:40:00+00:00,2025-10-19 20:45:00-07:00,2025-10-20 03:45:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,40.27695,36.44235,0.69506,3.13954,0.0
2025-10-19 20:40:00-07:00,2025-10-20 03:40:00+00:00,2025-10-19 20:45:00-07:00,2025-10-20 03:45:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.82685,36.44235,0.69506,2.68945,0.0
2025-10-19 20:45:00-07:00,2025-10-20 03:45:00+00:00,2025-10-19 20:50:00-07:00,2025-10-20 03:50:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,39.00807,36.04196,0.95498,2.01114,0.0
2025-10-19 20:45:00-07:00,2025-10-20 03:45:00+00:00,2025-10-19 20:50:00-07:00,2025-10-20 03:50:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.8476,36.04196,0.97668,2.82896,0.0
2025-10-19 20:45:00-07:00,2025-10-20 03:45:00+00:00,2025-10-19 20:50:00-07:00,2025-10-20 03:50:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.59203,36.04196,0.97668,2.5734,0.0
2025-10-19 20:50:00-07:00,2025-10-20 03:50:00+00:00,2025-10-19 20:55:00-07:00,2025-10-20 03:55:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,38.48212,35.17753,1.34168,1.96291,0.0
2025-10-19 20:50:00-07:00,2025-10-20 03:50:00+00:00,2025-10-19 20:55:00-07:00,2025-10-20 03:55:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.31082,35.17753,1.37217,2.76111,0.0
2025-10-19 20:50:00-07:00,2025-10-20 03:50:00+00:00,2025-10-19 20:55:00-07:00,2025-10-20 03:55:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.06138,35.17753,1.37217,2.51168,0.0
2025-10-19 20:55:00-07:00,2025-10-20 03:55:00+00:00,2025-10-19 21:00:00-07:00,2025-10-20 04:00:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,37.39229,33.84631,1.65736,1.88862,0.0
2025-10-19 20:55:00-07:00,2025-10-20 03:55:00+00:00,2025-10-19 21:00:00-07:00,2025-10-20 04:00:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,38.19795,33.84631,1.69502,2.65662,0.0
2025-10-19 20:55:00-07:00,2025-10-20 03:55:00+00:00,2025-10-19 21:00:00-07:00,2025-10-20 04:00:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,37.95796,33.84631,1.69502,2.41663,0.0
2025-10-19 21:00:00-07:00,2025-10-20 04:00:00+00:00,2025-10-19 21:05:00-07:00,2025-10-20 04:05:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,41.28907,35.72773,3.75709,1.80425,0.0
2025-10-19 21:00:00-07:00,2025-10-20 04:00:00+00:00,2025-10-19 21:05:00-07:00,2025-10-20 04:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,42.51034,35.72773,3.84248,2.94013,0.0
2025-10-19 21:00:00-07:00,2025-10-20 04:00:00+00:00,2025-10-19 21:05:00-07:00,2025-10-20 04:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,42.11402,35.72773,3.84248,2.54381,0.0
2025-10-19 21:05:00-07:00,2025-10-20 04:05:00+00:00,2025-10-19 21:10:00-07:00,2025-10-20 04:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,39.25621,34.45418,3.0621,1.73994,0.0
2025-10-19 21:05:00-07:00,2025-10-20 04:05:00+00:00,2025-10-19 21:10:00-07:00,2025-10-20 04:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,40.4212,34.45418,3.1317,2.83533,0.0
2025-10-19 21:05:00-07:00,2025-10-20 04:05:00+00:00,2025-10-19 21:10:00-07:00,2025-10-20 04:10:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,40.03901,34.45418,3.1317,2.45314,0.0
