interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss,ghg
2025-10-26 00:40:00-07:00,2025-10-26 07:40:00+00:00,2025-10-26 00:45:00-07:00,2025-10-26 07:45:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.73981,33.97424,0.0,-0.23442,0.0
2025-10-26 00:40:00-07:00,2025-10-26 07:40:00+00:00,2025-10-26 00:45:00-07:00,2025-10-26 07:45:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.54548,33.97424,0.0,0.57124,0.0
2025-10-26 00:40:00-07:00,2025-10-26 07:40:00+00:00,2025-10-26 00:45:00-07:00,2025-10-26 07:45:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,34.6843,33.97424,0.0,0.71006,0.0
2025-10-26 00:45:00-07:00,2025-10-26 07:45:00+00:00,2025-10-26 00:50:00-07:00,2025-10-26 07:50:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.87444,34.00366,0.0,-0.12921,0.0
2025-10-26 00:45:00-07:00,2025-10-26 07:45:00+00:00,2025-10-26 00:50:00-07:00,2025-10-26 07:50:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.86194,34.00366,0.0,0.85829,0.0
2025-10-26 00:45:00-07:00,2025-10-26 07:45:00+00:00,2025-10-26 00:50:00-07:00,2025-10-26 07:50:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,34.83335,34.00366,0.0,0.82969,0.0
2025-10-26 00:50:00-07:00,2025-10-26 07:50:00+00:00,2025-10-26 00:55:00-07:00,2025-10-26 07:55:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.87444,34.00366,0.0,-0.12921,0.0
2025-10-26 00:50:00-07:00,2025-10-26 07:50:00+00:00,2025-10-26 00:55:00-07:00,2025-10-26 07:55:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.86194,34.00366,0.0,0.85829,0.0
2025-10-26 00:50:00-07:00,2025-10-26 07:50:00+00:00,2025-10-26 00:55:00-07:00,2025-10-26 07:55:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,34.83335,34.00366,0.0,0.82969,0.0
2025-10-26 00:55:00-07:00,2025-10-26 07:55:00+00:00,2025-10-26 01:00:00-07:00,2025-10-26 08:00:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.14822,34.27848,0.0,-0.13026,0.0
2025-10-26 00:55:00-07:00,2025-10-26 07:55:00+00:00,2025-10-26 01:00:00-07:00,2025-10-26 08:00:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.14371,34.27848,0.0,0.86522,0.0
2025-10-26 00:55:00-07:00,2025-10-26 07:55:00+00:00,2025-10-26 01:00:00-07:00,2025-10-26 08:00:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.11488,34.27848,0.0,0.83639,0.0
2025-10-26 01:00:00-07:00,2025-10-26 08:00:00+00:00,2025-10-26 01:05:00-07:00,2025-10-26 08:05:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.93009,34.91961,0.0,0.01048,0.0
2025-10-26 01:00:00-07:00,2025-10-26 08:00:00+00:00,2025-10-26 01:05:00-07:00,2025-10-26 08:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.74513,34.91961,0.0,0.82552,0.0
2025-10-26 01:00:00-07:00,2025-10-26 08:00:00+00:00,2025-10-26 01:05:00-07:00,2025-10-26 08:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.8799,34.91961,0.0,0.96029,0.0
2025-10-26 01:05:00-07:00,2025-10-26 08:05:00+00:00,2025-10-26 01:10:00-07:00,2025-10-26 08:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.9085,34.89803,0.0,0.01047,0.0
2025-10-26 01:05:00-07:00,2025-10-26 08:05:00+00:00,2025-10-26 01:10:00-07:00,2025-10-26 08:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.72304,34.89803,0.0,0.82501,0.0
2025-10-26 01:05:00-07:00,2025-10-26 08:05:00+00:00,2025-10-26 01:10:00-07:00,2025-10-26 08:10:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.85772,34.89803,0.0,0.9597,0.0
2025-10-26 01:10:00-07:00,2025-10-26 08:10:00+00:00,2025-10-26 01:15:00-07:00,2025-10-26 08:15:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.61298,34.6026,0.0,0.01038,0.0
2025-10-26 01:10:00-07:00,2025-10-26 08:10:00+00:00,2025-10-26 01:15:00-07:00,2025-10-26 08:15:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.42062,34.6026,0.0,0.81803,0.0
2025-10-26 01:10:00-07:00,2025-10-26 08:10:00+00:00,2025-10-26 01:15:00-07:00,2025-10-26 08:15:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.55417,34.6026,0.0,0.95157,0.0
2025-10-26 01:15:00-07:00,2025-10-26 08:15:00+00:00,2025-10-26 01:20:00-07:00,2025-10-26 08:20:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.11169,34.139,0.0,-0.02731,0.0
2025-10-26 01:15:00-07:00,2025-10-26 08:15:00+00:00,2025-10-26 01:20:00-07:00,2025-10-26 08:20:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.94612,34.139,0.0,0.80711,0.0
2025-10-26 01:15:00-07:00,2025-10-26 08:15:00+00:00,2025-10-26 01:20:00-07:00,2025-10-26 08:20:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.05734,34.139,0.0,0.91834,0.0
2025-10-26 01:20:00-07:00,2025-10-26 08:20:00+00:00,2025-10-26 01:25:00-07:00,2025-10-26 08:25:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.65795,34.6857,0.0,-0.02775,0.0
2025-10-26 01:20:00-07:00,2025-10-26 08:20:00+00:00,2025-10-26 01:25:00-07:00,2025-10-26 08:25:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.50574,34.6857,0.0,0.82004,0.0
2025-10-26 01:20:00-07:00,2025-10-26 08:20:00+00:00,2025-10-26 01:25:00-07:00,2025-10-26 08:25:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.61875,34.6857,0.0,0.93305,0.0
2025-10-26 01:25:00-07:00,2025-10-26 08:25:00+00:00,2025-10-26 01:30:00-07:00,2025-10-26 08:30:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.84088,34.86877,0.0,-0.0279,0.0
2025-10-26 01:25:00-07:00,2025-10-26 08:25:00+00:00,2025-10-26 01:30:00-07:00,2025-10-26 08:30:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.69314,34.86877,0.0,0.82437,0.0
2025-10-26 01:25:00-07:00,2025-10-26 08:25:00+00:00,2025-10-26 01:30:00-07:00,2025-10-26 08:30:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.80674,34.86877,0.0,0.93797,0.0
2025-10-26 01:30:00-07:00,2025-10-26 08:30:00+00:00,2025-10-26 01:35:00-07:00,2025-10-26 08:35:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.69867,34.81355,0.0,-0.11488,0.0
2025-10-26 01:30:00-07:00,2025-10-26 08:30:00+00:00,2025-10-26 01:35:00-07:00,2025-10-26 08:35:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.4787,34.81355,0.0,0.66515,0.0
2025-10-26 01:30:00-07:00,2025-10-26 08:30:00+00:00,2025-10-26 01:35:00-07:00,2025-10-26 08:35:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.54116,34.81355,0.0,0.7276,0.0
2025-10-26 01:35:00-07:00,2025-10-26 08:35:00+00:00,2025-10-26 01:40:00-07:00,2025-10-26 08:40:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.23665,34.35,0.0,-0.11335,0.0
2025-10-26 01:35:00-07:00,2025-10-26 08:35:00+00:00,2025-10-26 01:40:00-07:00,2025-10-26 08:40:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.00629,34.35,0.0,0.65629,0.0
2025-10-26 01:35:00-07:00,2025-10-26 08:35:00+00:00,2025-10-26 01:40:00-07:00,2025-10-26 08:40:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.06792,34.35,0.0,0.71791,0.0
2025-10-26 01:40:00-07:00,2025-10-26 08:40:00+00:00,2025-10-26 01:45:00-07:00,2025-10-26 08:45:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.7939,33.90579,0.0,-0.11189,0.0
2025-10-26 01:40:00-07:00,2025-10-26 08:40:00+00:00,2025-10-26 01:45:00-07:00,2025-10-26 08:45:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.55359,33.90579,0.0,0.6478,0.0
2025-10-26 01:40:00-07:00,2025-10-26 08:40:00+00:00,2025-10-26 01:45:00-07:00,2025-10-26 08:45:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,34.61442,33.90579,0.0,0.70863,0.0
2025-10-26 01:45:00-07:00,2025-10-26 08:45:00+00:00,2025-10-26 01:50:00-07:00,2025-10-26 08:50:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.89381,33.94813,0.0,-0.05432,0.0
2025-10-26 01:45:00-07:00,2025-10-26 08:45:00+00:00,2025-10-26 01:50:00-07:00,2025-10-26 08:50:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.81864,33.94813,0.0,0.87051,0.0
2025-10-26 01:45:00-07:00,2025-10-26 08:45:00+00:00,2025-10-26 01:50:00-07:00,2025-10-26 08:50:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,34.71875,33.94813,0.0,0.77062,0.0
2025-10-26 01:50:00-07:00,2025-10-26 08:50:00+00:00,2025-10-26 01:55:00-07:00,2025-10-26 08:55:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.02023,33.07315,0.0,-0.05292,0.0
2025-10-26 01:50:00-07:00,2025-10-26 08:50:00+00:00,2025-10-26 01:55:00-07:00,2025-10-26 08:55:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.92123,33.07315,0.0,0.84808,0.0
2025-10-26 01:50:00-07:00,2025-10-26 08:50:00+00:00,2025-10-26 01:55:00-07:00,2025-10-26 08:55:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,33.82391,33.07315,0.0,0.75076,0.0
2025-10-26 01:55:00-07:00,2025-10-26 08:55:00+00:00,2025-10-26 02:00:00-07:00,2025-10-26 09:00:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,32.47865,32.5307,0.0,-0.05205,0.0
2025-10-26 01:55:00-07:00,2025-10-26 08:55:00+00:00,2025-10-26 02:00:00-07:00,2025-10-26 09:00:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.36487,32.5307,0.0,0.83417,0.0
2025-10-26 01:55:00-07:00,2025-10-26 08:55:00+00:00,2025-10-26 02:00:00-07:00,2025-10-26 09:00:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,33.26915,32.5307,0.0,0.73845,0.0
2025-10-26 02:00:00-07:00,2025-10-26 09:00:00+00:00,2025-10-26 02:05:00-07:00,2025-10-26 09:05:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.42435,34.54873,0.0,-0.12438,0.0
2025-10-26 02:00:00-07:00,2025-10-26 09:00:00+00:00,2025-10-26 02:05:00-07:00,2025-10-26 09:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.41866,34.54873,0.0,0.86993,0.0
2025-10-26 02:00:00-07:00,2025-10-26 09:00:00+00:00,2025-10-26 02:05:00-07:00,2025-10-26 09:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.35371,34.54873,0.0,0.80499,0.0
2025-10-26 02:05:00-07:00,2025-10-26 09:05:00+00:00,2025-10-26 02:10:00-07:00,2025-10-26 09:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.83272,33.95496,0.0,-0.12224,0.0
2025-10-26 02:05:00-07:00,2025-10-26 09:05:00+00:00,2025-10-26 02:10:00-07:00,2025-10-26 09:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.80994,33.95496,0.0,0.85498,0.0
2025-10-26 02:05:00-07:00,2025-10-26 09:05:00+00:00,2025-10-26 02:10:00-07:00,2025-10-26 09:10:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,34.74611,33.95496,0.0,0.79115,0.0
2025-10-26 02:10:00-07:00,2025-10-26 09:10:00+00:00,2025-10-26 02:15:00-07:00,2025-10-26 09:15:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.2323,33.35237,0.0,-0.12007,0.0
2025-10-26 02:10:00-07:00,2025-10-26 09:10:00+00:00,2025-10-26 02:15:00-07:00,2025-10-26 09:15:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.19218,33.35237,0.0,0.83981,0.0
2025-10-26 02:10:00-07:00,2025-10-26 09:10:00+00:00,2025-10-26 02:15:00-07:00,2025-10-26 09:15:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,34.12948,33.35237,0.0,0.77711,0.0
2025-10-26 02:15:00-07:00,2025-10-26 09:15:00+00:00,2025-10-26 02:20:00-07:00,2025-10-26 09:20:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,32.82232,32.9972,0.0,-0.17489,0.0
2025-10-26 02:15:00-07:00,2025-10-26 09:15:00+00:00,2025-10-26 02:20:00-07:00,2025-10-26 09:20:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.75011,32.9972,0.0,0.75291,0.0
2025-10-26 02:15:00-07:00,2025-10-26 09:15:00+00:00,2025-10-26 02:20:00-07:00,2025-10-26 09:20:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,33.67695,32.9972,0.0,0.67974,0.0
2025-10-26 02:20:00-07:00,2025-10-26 09:20:00+00:00,2025-10-26 02:25:00-07:00,2025-10-26 09:25:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,32.92033,33.09574,0.0,-0.17541,0.0
2025-10-26 02:20:00-07:00,2025-10-26 09:20:00+00:00,2025-10-26 02:25:00-07:00,2025-10-26 09:25:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.8509,33.09574,0.0,0.75516,0.0
2025-10-26 02:20:00-07:00,2025-10-26 09:20:00+00:00,2025-10-26 02:25:00-07:00,2025-10-26 09:25:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,33.77751,33.09574,0.0,0.68177,0.0
2025-10-26 02:25:00-07:00,2025-10-26 09:25:00+00:00,2025-10-26 02:30:00-07:00,2025-10-26 09:30:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,32.88646,33.06169,0.0,-0.17523,0.0
2025-10-26 02:25:00-07:00,2025-10-26 09:25:00+00:00,2025-10-26 02:30:00-07:00,2025-10-26 09:30:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.81607,33.06169,0.0,0.75438,0.0
2025-10-26 02:25:00-07:00,2025-10-26 09:25:00+00:00,2025-10-26 02:30:00-07:00,2025-10-26 09:30:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,33.74276,33.06169,0.0,0.68107,0.0
2025-10-26 02:30:00-07:00,2025-10-26 09:30:00+00:00,2025-10-26 02:35:00-07:00,2025-10-26 09:35:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.06986,33.10296,0.0,-0.0331,0.0
2025-10-26 02:30:00-07:00,2025-10-26 09:30:00+00:00,2025-10-26 02:35:00-07:00,2025-10-26 09:35:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.93442,33.10296,0.0,0.83146,0.0
2025-10-26 02:30:00-07:00,2025-10-26 09:30:00+00:00,2025-10-26 02:35:00-07:00,2025-10-26 09:35:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,33.80144,33.10296,0.0,0.69847,0.0
2025-10-26 02:35:00-07:00,2025-10-26 09:35:00+00:00,2025-10-26 02:40:00-07:00,2025-10-26 09:40:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.06986,33.10296,0.0,-0.0331,0.0
2025-10-26 02:35:00-07:00,2025-10-26 09:35:00+00:00,2025-10-26 02:40:00-07:00,2025-10-26 09:40:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.93442,33.10296,0.0,0.83146,0.0
2025-10-26 02:35:00-07:00,2025-10-26 09:35:00+00:00,2025-10-26 02:40:00-07:00,2025-10-26 09:40:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,33.80144,33.10296,0.0,0.69847,0.0
2025-10-26 02:40:00-07:00,2025-10-26 09:40:00+00:00,2025-10-26 02:45:00-07:00,2025-10-26 09:45:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.06986,33.10296,0.0,-0.0331,0.0
2025-10-26 02:40:00-07:00,2025-10-26 09:40:00+00:00,2025-10-26 02:45:00-07:00,2025-10-26 09:45:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.93442,33.10296,0.0,0.83146,0.0
2025-10-26 02:40:00-07:00,2025-10-26 09:40:00+00:00,2025-10-26 02:45:00-07:00,2025-10-26 09:45:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,33.80144,33.10296,0.0,0.69847,0.0
2025-10-26 02:45:00-07:00,2025-10-26 09:45:00+00:00,2025-10-26 02:50:00-07:00,2025-10-26 09:50:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.12612,33.09633,0.0,0.02979,0.0
2025-10-26 02:45:00-07:00,2025-10-26 09:45:00+00:00,2025-10-26 02:50:00-07:00,2025-10-26 09:50:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.97065,33.09633,0.0,0.87432,0.0
2025-10-26 02:45:00-07:00,2025-10-26 09:45:00+00:00,2025-10-26 02:50:00-07:00,2025-10-26 09:50:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,33.83107,33.09633,0.0,0.73474,0.0
2025-10-26 02:50:00-07:00,2025-10-26 09:50:00+00:00,2025-10-26 02:55:00-07:00,2025-10-26 09:55:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.62815,33.59791,0.0,0.03024,0.0
2025-10-26 02:50:00-07:00,2025-10-26 09:50:00+00:00,2025-10-26 02:55:00-07:00,2025-10-26 09:55:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.48548,33.59791,0.0,0.88757,0.0
2025-10-26 02:50:00-07:00,2025-10-26 09:50:00+00:00,2025-10-26 02:55:00-07:00,2025-10-26 09:55:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,34.34378,33.59791,0.0,0.74587,0.0
2025-10-26 02:55:00-07:00,2025-10-26 09:55:00+00:00,2025-10-26 03:00:00-07:00,2025-10-26 10:00:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.00502,33.97445,0.0,0.03058,0.0
2025-10-26 02:55:00-07:00,2025-10-26 09:55:00+00:00,2025-10-26 03:00:00-07:00,2025-10-26 10:00:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.87196,33.97445,0.0,0.89752,0.0
2025-10-26 02:55:00-07:00,2025-10-26 09:55:00+00:00,2025-10-26 03:00:00-07:00,2025-10-26 10:00:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,34.72868,33.97445,0.0,0.75423,0.0
2025-10-26 03:00:00-07:00,2025-10-26 10:00:00+00:00,2025-10-26 03:05:00-07:00,2025-10-26 10:05:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.58363,34.29215,0.0,0.29148,0.0
2025-10-26 03:00:00-07:00,2025-10-26 10:00:00+00:00,2025-10-26 03:05:00-07:00,2025-10-26 10:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.47582,34.29215,0.0,1.18367,0.0
2025-10-26 03:00:00-07:00,2025-10-26 10:00:00+00:00,2025-10-26 03:05:00-07:00,2025-10-26 10:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.35863,34.29215,0.0,1.06649,0.0
2025-10-26 03:05:00-07:00,2025-10-26 10:05:00+00:00,2025-10-26 03:10:00-07:00,2025-10-26 10:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.53469,34.24362,0.0,0.29107,0.0
2025-10-26 03:05:00-07:00,2025-10-26 10:05:00+00:00,2025-10-26 03:10:00-07:00,2025-10-26 10:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.42562,34.24362,0.0,1.182,0.0
